Strain_1,Strain_2,Replicate,N10,N20,r1,r2,a11,a22,a12,a21
460,253,32,4534,899,0.43820514993601467,0.3464138914829801,-3.0260861863481885e-08,-1.1835382049557433e-07,-1.0343477448076351e-08,-2.642353347229501e-09
460,253,33,4736,679,0.4126378125373644,0.34837242873826024,-1.8841916480787336e-08,-1.1364966921461896e-07,-5.0053291470088795e-08,-4.028614743421714e-09
460,253,34,4535,1070,0.4128946093811179,0.34551998372937787,-1.6433068719063227e-08,-1.1302181864705006e-07,-7.935620148068319e-08,-4.6154252198038075e-09
460,253,35,4066,935,0.4126378125373644,0.34837242873826024,-1.8841916480787336e-08,-1.1364966921461896e-07,-8.613878860406444e-08,-4.507729566345242e-09
460,253,36,4005,935,0.43820514993601467,0.34301124316095943,-3.0260861863481885e-08,-1.1577774769632885e-07,-2.7155371853608573e-08,-3.031088660632019e-09
460,253,37,4173,1475,0.3938723178440674,0.34301124316095943,-1.637307561748895e-08,-1.1577774769632885e-07,-8.182728663562705e-08,-5.7015288279082466e-09
460,253,38,4877,921,0.4126378125373644,0.34551998372937787,-1.8841916480787336e-08,-1.1302181864705006e-07,-4.879605235918211e-08,-2.548648010588595e-09
460,253,39,4423,727,0.4039769667116998,0.3491346771333157,-1.79210821033653e-08,-1.0235230467852631e-07,-4.405059296068021e-08,-2.2485760283677187e-09
460,253,40,3556,1006,0.42224912971066486,0.34976659902569607,-1.960526778565273e-08,-1.0990579868063502e-07,-7.054359743494317e-08,-7.2555390180673625e-09
460,253,41,3697,749,0.40373485070245907,0.34551998372937787,-1.944590823925913e-08,-1.1302181864705006e-07,-2.7091668624781562e-08,-2.8115586064265715e-09
460,253,42,3252,763,0.4119449262030973,0.34301124316095943,-2.0882901905325487e-08,-1.1577774769632885e-07,-4.78143593577541e-08,-1.2053940719998053e-09
460,253,43,3851,698,0.3938723178440674,0.33584378946012294,-1.637307561748895e-08,-1.215861492128011e-07,-7.863477240735075e-08,-6.2558790519162055e-09
460,253,44,2994,893,0.4126378125373644,0.34301124316095943,-1.8841916480787336e-08,-1.1577774769632885e-07,-7.021471940881587e-08,-4.242495702577107e-09
460,253,45,4359,899,0.43820514993601467,0.34301124316095943,-3.0260861863481885e-08,-1.1577774769632885e-07,-3.820006241692682e-08,-3.196528541206027e-09
460,253,46,4050,952,0.4126378125373644,0.33920714513485806,-1.8841916480787336e-08,-1.05815601506422e-07,-5.630671054792453e-08,-6.84213165089042e-09
460,253,47,4702,1075,0.4039769667116998,0.32635826165679005,-1.79210821033653e-08,-9.972823617312526e-08,-6.300353159958067e-08,-3.3450371355626644e-09
460,253,48,4137,1023,0.4119449262030973,0.34229836908625755,-2.0882901905325487e-08,-1.0573054651946814e-07,-4.619496536424608e-08,-2.130496157937868e-09
460,253,49,2751,738,0.39310444222648566,0.3537233879742553,-1.3488746829375114e-08,-1.0249200299788841e-07,-9.971175905262961e-08,-8.276289647791484e-09
550,0092a,0,3980,412,0.17187093358630678,0.35055671625601503,-1.4447889031180906e-08,-5.7390072279958686e-08,-1.0688816408665567e-09,-1.1239781724820153e-08
550,0092a,1,3487,361,0.17057775244035434,0.35055671625601503,-1.2761383089561094e-08,-5.7390072279958686e-08,-1.0977341315060516e-09,-1.0987575883941495e-08
550,0092a,2,3979,522,0.17235253154927388,0.35055671625601503,-1.3961816364555818e-08,-5.7390072279958686e-08,-1.164709580481455e-09,-5.755609632869813e-09
550,0092a,3,4191,466,0.17119068245036462,0.3627506516045673,-1.2619552970774468e-08,-5.524993679787221e-08,-1.4984105955997929e-09,-1.3198539209270048e-08
550,0092a,4,3450,372,0.17187093358630678,0.35248435351247487,-1.4447889031180906e-08,-5.634440529944944e-08,-1.2741488045719474e-09,-6.960381259461325e-09
550,0092a,5,4389,506,0.16962432167248565,0.35248435351247487,-1.1795844008742803e-08,-5.634440529944944e-08,-1.1151744870740694e-09,-7.92291087375801e-09
550,0092a,6,3818,485,0.17235253154927388,0.3627506516045673,-1.3961816364555818e-08,-5.524993679787221e-08,-1.222970004984397e-09,-1.0100955191897095e-08
550,0092a,7,4342,442,0.16929760901943314,0.3510334608502136,-1.2173014444673398e-08,-4.992401060500143e-08,-1.0173735074389176e-09,-1.6343476262418032e-08
550,0092a,8,3650,360,0.16948969010829995,0.35325766816747406,-1.3043816258860904e-08,-5.285371750180881e-08,-1.1675275571113801e-09,-1.2276413861792911e-08
550,0092a,9,3815,433,0.16862618637184668,0.35420089732812177,-1.0820793871962629e-08,-5.065616775084796e-08,-1.1063071636594005e-09,-8.111037870286277e-09
550,0092a,10,4313,298,0.16929760901943314,0.3627506516045673,-1.2173014444673398e-08,-5.524993679787221e-08,-1.397362860613744e-09,-1.436806080329287e-08
550,0092a,11,4422,342,0.16948969010829995,0.3542838557565372,-1.3043816258860904e-08,-5.2847610472010095e-08,-1.1109641846562994e-09,-1.1691557764221766e-08
550,0092a,12,4269,426,0.17187093358630678,0.34892530624191187,-1.4447889031180906e-08,-4.74760196445315e-08,-1.5665508986027747e-09,-1.5936026570657855e-08
550,0092a,13,3538,467,0.17057775244035434,0.34873216998719403,-1.2761383089561094e-08,-4.842412679182993e-08,-1.4736131524562845e-09,-1.2975312036251426e-08
550,0092a,14,3056,393,0.17235253154927388,0.35055671625601503,-1.3961816364555818e-08,-5.7390072279958686e-08,-1.0650546699790747e-09,-1.1168927389346001e-09
550,0092a,15,3454,375,0.17187093358630678,0.35624779247085525,-1.4447889031180906e-08,-5.289483639555071e-08,-1.0186123526416335e-09,-3.861891653648729e-09
550,0092a,16,4337,393,0.16753414102380326,0.35055671625601503,-1.008427797217965e-08,-5.7390072279958686e-08,-2.3316156077520787e-09,-6.383655202593962e-09
550,0092a,17,3714,387,0.16943647623241587,0.35055671625601503,-1.3518942975454473e-08,-5.7390072279958686e-08,-1.562961758679981e-09,-1.7150336035770485e-08
550,0092a,18,4577,321,0.16929760901943314,0.3542838557565372,-1.2173014444673398e-08,-5.2847610472010095e-08,-1.2307601995756616e-09,-1.3534583090560656e-08
550,0092a,19,4603,367,0.16929760901943314,0.3582579821552073,-1.2173014444673398e-08,-4.903465193747379e-08,-1.3806054608415139e-09,-1.1211092838720915e-08
550,0092a,20,3387,414,0.17092820267419717,0.35325766816747406,-1.4657675254319249e-08,-5.285371750180881e-08,-1.5268243140338458e-09,-1.8523660838192e-08
550,0092a,21,4337,438,0.16608929189995736,0.3465778867448991,-1.1536235652747598e-08,-5.2771936610379364e-08,-1.0278874511660458e-09,-1.0145450179213653e-08
550,0092a,22,3940,359,0.17057775244035434,0.3520393888487585,-1.2761383089561094e-08,-5.020999183742575e-08,-1.3886303672339225e-09,-7.026067892671365e-09
550,0092a,23,4161,406,0.1678752451084009,0.35420089732812177,-1.3149803724214616e-08,-5.065616775084796e-08,-1.0885154428221389e-09,-1.8548894566485658e-08
550,0092a,24,4413,441,0.16925555125600622,0.35624779247085525,-1.2077724655408705e-08,-5.289483639555071e-08,-1.5158669364401313e-09,-1.8498891153583886e-08
550,0092a,25,3508,567,0.17057775244035434,0.35055671625601503,-1.2761383089561094e-08,-5.7390072279958686e-08,-1.321841510435405e-09,-6.415479858638635e-09
550,0092a,26,4605,384,0.1697581484458217,0.35080974094676287,-1.2764118845963564e-08,-4.9720971448032214e-08,-1.538637934948401e-09,-1.7361364112571922e-08
550,0092a,27,3381,511,0.17119068245036462,0.34093585932521797,-1.2619552970774468e-08,-5.054148705648867e-08,-1.3104196423444314e-09,-5.813134883592821e-09
550,0092a,28,4104,332,0.1697581484458217,0.3549266659217186,-1.2764118845963564e-08,-4.8207057745254644e-08,-1.5012012415760461e-09,-1.8877812384874012e-08
550,0092a,29,4087,376,0.16943647623241587,0.3510334608502136,-1.3518942975454473e-08,-4.992401060500143e-08,-1.2413379958502447e-09,-8.672106125111172e-09
550,0092a,30,4665,435,0.16732812102377048,0.35325766816747406,-1.364140929843399e-08,-5.285371750180881e-08,-1.0205650471971564e-09,-1.0902404423942626e-08
550,0092a,31,4209,446,0.17057775244035434,0.34020514890611664,-1.2761383089561094e-08,-4.5984764897380105e-08,-1.227981655836065e-09,-9.5221885885133e-09
550,0092a,32,4274,516,0.16929760901943314,0.35624779247085525,-1.2173014444673398e-08,-5.289483639555071e-08,-1.6129165784621456e-09,-1.077984927282201e-08
550,0092a,33,4364,530,0.17119068245036462,0.3542838557565372,-1.2619552970774468e-08,-5.2847610472010095e-08,-2.189446757023235e-09,-1.3782849788534233e-08
550,0092a,34,3949,332,0.1713983104779082,0.3569058215124884,-1.5432704620983125e-08,-5.314225380073493e-08,-2.12074521662032e-09,-1.6218079447521264e-08
550,0092a,35,3520,427,0.16962432167248565,0.3549266659217186,-1.1795844008742803e-08,-4.8207057745254644e-08,-1.2954042907944912e-09,-8.112196992140945e-09
550,0092a,36,4723,459,0.16925555125600622,0.35658655351902135,-1.2077724655408705e-08,-4.9144638467339614e-08,-1.6603765588217993e-09,-1.409244385595176e-08
550,0092a,37,4171,623,0.17119068245036462,0.33625315379756937,-1.2619552970774468e-08,-4.8140928566083737e-08,-1.0331543226443292e-09,-1.6429396990413e-08
550,0092a,38,3956,426,0.17187093358630678,0.35652447220267103,-1.4447889031180906e-08,-4.542947285766098e-08,-2.0378878451607416e-09,-1.8488984488332165e-08
550,0092a,39,4325,381,0.1677352311754442,0.3582579821552073,-1.3568831059615988e-08,-4.903465193747379e-08,-1.132604637948141e-09,-2.102771837620486e-08
550,0092a,40,4567,461,0.16605345026127138,0.3520393888487585,-1.0483451531082455e-08,-5.020999183742575e-08,-1.445976346197028e-09,-1.0619630017335187e-08
550,0092a,41,4114,462,0.17092820267419717,0.35080974094676287,-1.4657675254319249e-08,-4.9720971448032214e-08,-2.1525371771857384e-09,-1.9113398214364337e-08
550,0092a,42,4127,345,0.1664045281975769,0.3520393888487585,-1.1660996388792267e-08,-5.020999183742575e-08,-1.2471250060146352e-09,-1.3903250134873007e-08
550,0092a,43,3481,345,0.1713983104779082,0.34892530624191187,-1.5432704620983125e-08,-4.74760196445315e-08,-1.0753792991894445e-09,-1.9769983968489662e-08
550,0092a,44,3821,365,0.17187093358630678,0.35149088462718103,-1.4447889031180906e-08,-4.673888590534407e-08,-1.9023883120381828e-09,-2.2750019201229318e-08
550,0092a,45,4271,533,0.16608929189995736,0.35055671625601503,-1.1536235652747598e-08,-5.7390072279958686e-08,-1.0886975027234738e-09,-4.755387493933734e-09
550,0092a,46,4515,373,0.17235253154927388,0.34321256414945434,-1.3961816364555818e-08,-4.8876752765166586e-08,-1.2711454092233023e-09,-8.577128889312879e-09
550,0092a,47,3934,444,0.16929760901943314,0.3582579821552073,-1.2173014444673398e-08,-4.903465193747379e-08,-1.827169612345465e-09,-1.0158525491194968e-08
550,0092a,48,4340,522,0.1713983104779082,0.34020514890611664,-1.5432704620983125e-08,-4.5984764897380105e-08,-1.0354437845832113e-09,-1.326958017953149e-08
550,0092a,49,3248,386,0.17057775244035434,0.35624779247085525,-1.2761383089561094e-08,-5.289483639555071e-08,-1.1837106487631698e-09,-1.666264198554137e-09
550,163,0,1035,301,0.16862618637184668,0.38620113946716306,-1.0820793871962629e-08,-2.9562462937472937e-08,-9.103184800096307e-09,-1.3870878773850071e-09
550,163,1,962,327,0.1686062619513955,0.37962331063777355,-1.4173705398923061e-08,-2.8438639303509522e-08,-8.189699414692744e-09,-1.7844617597780857e-09
550,163,2,1053,297,0.17092820267419717,0.37962331063777355,-1.4657675254319249e-08,-2.8438639303509522e-08,-8.891625242087667e-09,-7.350778353313837e-09
550,163,3,973,252,0.16366047979913045,0.38252020202749404,-1.0549011414736955e-08,-2.875494473363381e-08,-7.46210365083276e-09,-1.8287907988050597e-08
550,163,4,829,338,0.16962432167248565,0.37478688401005855,-1.1795844008742803e-08,-2.6963538091157938e-08,-7.489212059381501e-09,-7.570654529589947e-09
550,163,5,1126,253,0.16605345026127138,0.38333735864299956,-1.0483451531082455e-08,-2.9394068801378712e-08,-8.134463690282101e-09,-3.079265870840439e-09
550,163,6,784,379,0.16774380895701424,0.37962331063777355,-1.3515561936916853e-08,-2.8438639303509522e-08,-7.564136825104253e-09,-1.232620135653452e-09
550,163,7,802,307,0.16732812102377048,0.3823866295148405,-1.364140929843399e-08,-3.203178557444247e-08,-8.996816866243891e-09,-4.601540717140929e-09
550,163,8,926,343,0.16315907970472143,0.38175363334185397,-1.2639109337163782e-08,-3.015005754968029e-08,-8.236673513351357e-09,-6.606068686197449e-09
550,163,9,1343,306,0.1664045281975769,0.38620113946716306,-1.1660996388792267e-08,-2.9562462937472937e-08,-8.977882533119782e-09,-1.622208114568465e-08
550,163,10,924,339,0.16355972018909826,0.37478688401005855,-1.0754490404578546e-08,-2.6963538091157938e-08,-7.491387487009878e-09,-6.023392893255686e-09
550,163,11,1041,408,0.1686062619513955,0.37490807162403383,-1.4173705398923061e-08,-2.770401978546239e-08,-8.26094779458667e-09,-1.50652612639747e-08
550,163,12,1099,329,0.16842347837710359,0.3798319574187168,-1.3709934957512352e-08,-3.1178477199468907e-08,-1.0173932580696765e-08,-4.058548074046002e-08
550,163,13,913,418,0.16929760901943314,0.3852739619432072,-1.2173014444673398e-08,-3.145675871233831e-08,-9.053618651699882e-09,-4.994218895065015e-08
550,163,14,977,280,0.16455649251959314,0.377376994435511,-1.3077666289425013e-08,-3.0309743599182913e-08,-8.022854171670131e-09,-1.855290020092943e-08
550,163,15,1015,355,0.16862618637184668,0.3798319574187168,-1.0820793871962629e-08,-3.1178477199468907e-08,-1.0068303254160562e-08,-2.6354428595175507e-09
550,163,16,1026,263,0.16436438332444936,0.377376994435511,-9.979045225481271e-09,-3.0309743599182913e-08,-9.027649264631041e-09,-2.5607257068016274e-09
550,163,17,1012,413,0.16948969010829995,0.377376994435511,-1.3043816258860904e-08,-3.0309743599182913e-08,-8.794197419176891e-09,-2.9403948686733914e-08
550,163,18,1246,339,0.1630807693051085,0.3798390552100631,-1.2699588413615514e-08,-2.721397635406001e-08,-7.176541530488186e-09,-4.789935985305583e-09
550,163,19,1167,378,0.16306621900545704,0.38596601253711604,-1.1236454975908e-08,-3.084455162678244e-08,-7.65577264315771e-09,-2.0599690044083856e-08
550,163,20,1117,214,0.16436438332444936,0.3852739619432072,-9.979045225481271e-09,-3.145675871233831e-08,-9.553146533580742e-09,-1.1605384675555644e-08
550,163,21,1180,359,0.16943647623241587,0.37962331063777355,-1.3518942975454473e-08,-2.8438639303509522e-08,-8.10739405537362e-09,-1.8233181303949806e-09
550,163,22,827,272,0.17235253154927388,0.3852739619432072,-1.3961816364555818e-08,-3.145675871233831e-08,-7.918014996848784e-09,-2.8115858968196414e-08
550,163,23,883,277,0.16753414102380326,0.377376994435511,-1.008427797217965e-08,-3.0309743599182913e-08,-9.595764314084897e-09,-1.728258464209698e-08
550,163,24,919,363,0.16601141178822643,0.37081939165580957,-1.401972055487157e-08,-2.891025805948534e-08,-8.639101031155972e-09,-7.521129805882827e-09
550,163,25,1226,344,0.16403328520656624,0.37962331063777355,-1.2514949334971163e-08,-2.8438639303509522e-08,-9.22777836113677e-09,-7.570622549650778e-08
550,163,26,1172,275,0.1630807693051085,0.377376994435511,-1.2699588413615514e-08,-3.0309743599182913e-08,-9.201879419206495e-09,-2.374811295173232e-08
550,163,27,1186,438,0.16605345026127138,0.3798390552100631,-1.0483451531082455e-08,-2.721397635406001e-08,-7.978864067623747e-09,-1.7264290127084533e-08
550,163,28,894,363,0.16315907970472143,0.3786722012589865,-1.2639109337163782e-08,-3.349429939013948e-08,-8.479880734630966e-09,-2.0323089981504382e-08
550,163,29,944,315,0.1678752451084009,0.3748206727633202,-1.3149803724214616e-08,-2.7159520817550555e-08,-7.56411924219408e-09,-6.05469088615516e-08
550,163,30,882,423,0.16403328520656624,0.373311086879919,-1.2514949334971163e-08,-2.7588994519369016e-08,-7.488951495463824e-09,-3.2571509806138395e-09
550,163,31,1131,458,0.16925555125600622,0.39378158232800176,-1.2077724655408705e-08,-3.11004072816003e-08,-9.000403157979563e-09,-1.1186161005680553e-09
550,163,32,1163,263,0.16929760901943314,0.37478688401005855,-1.2173014444673398e-08,-2.6963538091157938e-08,-8.956710503919326e-09,-4.011515833332182e-09
550,163,33,648,253,0.1713983104779082,0.37948973532202024,-1.5432704620983125e-08,-3.003297070696475e-08,-7.875883460059346e-09,-1.1932881774251102e-08
550,163,34,852,290,0.1644056710761166,0.3737232250666763,-1.1781436114457416e-08,-2.67921744085026e-08,-6.5856556551800784e-09,-1.367388853052536e-09
550,163,35,1034,417,0.16766381957427712,0.3725960983655251,-1.4157857424018788e-08,-3.0468930094598774e-08,-9.493410587079994e-09,-1.8570333879233215e-09
550,163,36,1355,386,0.1666834077434356,0.38333735864299956,-1.2214399306550964e-08,-2.9394068801378712e-08,-9.25158188125862e-09,-3.8807828941735635e-09
550,163,37,1445,279,0.1644056710761166,0.38436094847304847,-1.1781436114457416e-08,-2.8251780228616105e-08,-9.22140449299856e-09,-4.2453431680137235e-09
550,163,38,828,312,0.16455649251959314,0.38620113946716306,-1.3077666289425013e-08,-2.9562462937472937e-08,-8.6485339161321e-09,-1.1595856399597084e-08
550,163,39,728,285,0.17092820267419717,0.38824657303153354,-1.4657675254319249e-08,-3.3997457988841046e-08,-1.057021054260301e-08,-6.285501420707465e-08
550,163,40,820,288,0.1686062619513955,0.37064849803812094,-1.4173705398923061e-08,-3.074411421072052e-08,-9.30594422356329e-09,-3.948338254086157e-09
550,163,41,1162,309,0.16315907970472143,0.3773448865724264,-1.2639109337163782e-08,-2.9502106099635952e-08,-9.29487568373963e-09,-1.2433853561451448e-07
550,163,42,959,313,0.1634363712539919,0.38620113946716306,-1.2914799596456458e-08,-2.9562462937472937e-08,-9.372807706197188e-09,-1.334896004529257e-07
550,163,43,1003,368,0.16608929189995736,0.3676896794140173,-1.1536235652747598e-08,-2.6630084462066757e-08,-7.248667857197242e-09,-2.469216488556765e-09
550,163,44,1080,222,0.16692482895909266,0.386471794993982,-1.1567782079563729e-08,-3.34761877819589e-08,-8.432375357700506e-09,-3.2060286013669767e-09
550,163,45,1093,327,0.1644056710761166,0.36958192895746556,-1.1781436114457416e-08,-2.750361534895893e-08,-8.931261163243227e-09,-1.5205322201769377e-09
550,163,46,1099,416,0.16574436290507255,0.37948973532202024,-1.2267114288819706e-08,-3.003297070696475e-08,-7.452784115408677e-09,-2.716859542294064e-09
550,163,47,966,375,0.16962432167248565,0.37295865335806666,-1.1795844008742803e-08,-3.362251579979106e-08,-9.51479240703309e-09,-2.169331878304897e-08
550,163,48,1177,459,0.16608929189995736,0.38252020202749404,-1.1536235652747598e-08,-2.875494473363381e-08,-8.762912548450505e-09,-5.0223562661390395e-09
550,163,49,1009,235,0.16315907970472143,0.3748206727633202,-1.2639109337163782e-08,-2.7159520817550555e-08,-7.531796599917506e-09,-2.0646910173063886e-08
550,177,0,647,749,0.1678752451084009,0.32266949092260766,-1.3149803724214616e-08,-9.622475835441071e-08,-9.634980216984956e-09,-2.287729351384083e-09
550,177,1,898,741,0.1644056710761166,0.3234369166307497,-1.1781436114457416e-08,-9.845146047369231e-08,-1.3952227852014195e-08,-1.2393905202693991e-09
550,177,2,818,1314,0.16306621900545704,0.31515748165318325,-1.1236454975908e-08,-9.315816173460822e-08,-1.0483766909174035e-08,-1.1968106922652824e-09
550,177,3,814,1370,0.1644056710761166,0.3234369166307497,-1.1781436114457416e-08,-9.845146047369231e-08,-1.2835558750336542e-08,-1.997261698253158e-09
550,177,4,622,1097,0.1657775127876182,0.318414638738437,-1.361128187307887e-08,-9.52746568552163e-08,-8.428333536260125e-09,-1.3403435314576018e-09
550,177,5,703,1067,0.16766381957427712,0.32352578772342067,-1.4157857424018788e-08,-1.018045478502098e-07,-7.256331499891725e-09,-1.3960429567670541e-09
550,177,6,847,1414,0.16842347837710359,0.3234369166307497,-1.3709934957512352e-08,-9.845146047369231e-08,-1.2480357334381166e-08,-2.0785659613542613e-09
550,177,7,923,1024,0.16525875466032813,0.318414638738437,-1.3552141450972416e-08,-9.52746568552163e-08,-1.0063240788391972e-08,-2.9093112468968515e-09
550,177,8,1114,1166,0.1644056710761166,0.3234369166307497,-1.1781436114457416e-08,-9.845146047369231e-08,-1.3865372277380556e-08,-1.2381732422556089e-09
550,177,9,588,858,0.1678752451084009,0.3234369166307497,-1.3149803724214616e-08,-9.845146047369231e-08,-7.700160318331971e-09,-5.426371824357809e-09
550,177,10,1002,918,0.16315907970472143,0.3234369166307497,-1.2639109337163782e-08,-9.845146047369231e-08,-1.4198871089988796e-08,-1.3076162074505001e-08
550,177,11,771,1283,0.1644056710761166,0.32266949092260766,-1.1781436114457416e-08,-9.622475835441071e-08,-4.795282130214161e-09,-1.0706740656664307e-09
550,177,12,918,819,0.17092820267419717,0.3234369166307497,-1.4657675254319249e-08,-9.845146047369231e-08,-1.4419328768828682e-08,-1.012092958431879e-09
550,177,13,789,1200,0.16732812102377048,0.3191060213348129,-1.364140929843399e-08,-9.847364811947572e-08,-9.357648977418834e-09,-2.4953560049365476e-09
550,177,14,806,1501,0.16601141178822643,0.3234369166307497,-1.401972055487157e-08,-9.845146047369231e-08,-8.876834660426726e-09,-1.1476221269238195e-09
550,177,15,800,986,0.1644056710761166,0.32494787301667605,-1.1781436114457416e-08,-1.1047826365205899e-07,-1.0295036341638554e-08,-2.7318509814742464e-09
550,177,16,590,761,0.16629431216925128,0.32266949092260766,-1.1501700441731963e-08,-9.622475835441071e-08,-5.415475234716339e-09,-1.362606338846717e-09
550,177,17,861,1301,0.1630938889904403,0.318414638738437,-1.2911570340315023e-08,-9.52746568552163e-08,-1.2594819303399046e-08,-8.108567484450693e-09
550,177,18,621,904,0.1657775127876182,0.3234369166307497,-1.361128187307887e-08,-9.845146047369231e-08,-3.978338617571311e-09,-3.886679496138875e-09
550,177,19,978,1078,0.16619426506012502,0.32266949092260766,-1.4150677880685482e-08,-9.622475835441071e-08,-9.759560857040436e-09,-7.85587356764454e-09
550,177,20,714,1172,0.16646125832201164,0.31515748165318325,-1.0468263771006105e-08,-9.315816173460822e-08,-7.529404052306467e-09,-5.277037763973887e-09
550,177,21,600,1414,0.16355972018909826,0.32266949092260766,-1.0754490404578546e-08,-9.622475835441071e-08,-6.849883811468642e-09,-4.070589952524724e-09
550,177,22,981,1414,0.16619426506012502,0.3234369166307497,-1.4150677880685482e-08,-9.845146047369231e-08,-1.2670627629527617e-08,-3.444610294738584e-09
550,177,23,768,1002,0.17057775244035434,0.318414638738437,-1.2761383089561094e-08,-9.52746568552163e-08,-1.6090864175435887e-08,-1.370839609672244e-08
550,177,24,912,1477,0.16208241306237225,0.3234369166307497,-1.129115668268401e-08,-9.845146047369231e-08,-7.696568320438178e-09,-5.122224636795582e-09
550,177,25,672,1322,0.16605345026127138,0.32352578772342067,-1.0483451531082455e-08,-1.018045478502098e-07,-7.302198825910841e-09,-4.845121267822872e-09
550,177,26,1046,964,0.16601141178822643,0.32266949092260766,-1.401972055487157e-08,-9.622475835441071e-08,-1.0528393624211285e-08,-5.121886469813526e-09
550,177,27,960,1041,0.1664045281975769,0.32266949092260766,-1.1660996388792267e-08,-9.622475835441071e-08,-8.425768028876458e-09,-3.6193292087086186e-09
550,177,28,761,678,0.16306621900545704,0.32266949092260766,-1.1236454975908e-08,-9.622475835441071e-08,-1.3200476881860472e-08,-1.0722598867738636e-09
550,177,29,731,819,0.16608929189995736,0.31515748165318325,-1.1536235652747598e-08,-9.315816173460822e-08,-1.0040997474012926e-08,-4.488793540158072e-09
550,177,30,641,1084,0.16508123058358937,0.30804122133423506,-1.077164715191131e-08,-8.595767787110308e-08,-7.393728137047133e-09,-1.9876868209476645e-09
550,177,31,1142,1072,0.16403328520656624,0.32352578772342067,-1.2514949334971163e-08,-1.018045478502098e-07,-1.5522075311789432e-08,-1.8238271137130827e-09
550,177,32,690,1341,0.16766381957427712,0.30804122133423506,-1.4157857424018788e-08,-8.595767787110308e-08,-8.317728291162384e-09,-2.490987339526115e-09
550,177,33,633,974,0.16355972018909826,0.3120589433513524,-1.0754490404578546e-08,-9.058767403219104e-08,-7.494122341629213e-09,-2.34447974498048e-09
550,177,34,776,1636,0.1664045281975769,0.318414638738437,-1.1660996388792267e-08,-9.52746568552163e-08,-1.025384031552031e-08,-1.200392729789997e-09
550,177,35,854,935,0.16805766788347198,0.32266949092260766,-1.3734963209572043e-08,-9.622475835441071e-08,-7.154315575474893e-09,-3.572081975318558e-09
550,177,36,581,984,0.1713983104779082,0.318414638738437,-1.5432704620983125e-08,-9.52746568552163e-08,-7.112555027858625e-09,-3.2177774445100437e-09
550,177,37,887,997,0.16962432167248565,0.3191060213348129,-1.1795844008742803e-08,-9.847364811947572e-08,-1.6332713589509367e-08,-1.1737589043948938e-08
550,177,38,908,688,0.16608929189995736,0.32266949092260766,-1.1536235652747598e-08,-9.622475835441071e-08,-9.39766261289823e-09,-1.2322404524621308e-09
550,177,39,1134,1249,0.1644056710761166,0.3234369166307497,-1.1781436114457416e-08,-9.845146047369231e-08,-1.370927143083735e-08,-8.246796619033288e-09
550,177,40,851,1536,0.16355972018909826,0.32266949092260766,-1.0754490404578546e-08,-9.622475835441071e-08,-6.281367317504951e-09,-2.216219639802006e-09
550,177,41,997,1156,0.16692482895909266,0.318414638738437,-1.1567782079563729e-08,-9.52746568552163e-08,-1.0556307899663798e-08,-1.4745173285339416e-09
550,177,42,870,617,0.16508123058358937,0.3234369166307497,-1.077164715191131e-08,-9.845146047369231e-08,-1.362861236456511e-08,-1.2347277751606338e-09
550,177,43,821,1151,0.1634363712539919,0.3234369166307497,-1.2914799596456458e-08,-9.845146047369231e-08,-1.0497719004845673e-08,-2.424737424026475e-08
550,177,44,609,847,0.1630807693051085,0.318414638738437,-1.2699588413615514e-08,-9.52746568552163e-08,-4.657014259934584e-09,-2.849979136748914e-09
550,177,45,888,1154,0.16306621900545704,0.3234369166307497,-1.1236454975908e-08,-9.845146047369231e-08,-1.555136531156249e-08,-1.6191451870537272e-08
550,177,46,872,1125,0.16753414102380326,0.318414638738437,-1.008427797217965e-08,-9.52746568552163e-08,-1.7944906917946714e-08,-3.41169376683004e-09
550,177,47,942,1319,0.16943647623241587,0.32266949092260766,-1.3518942975454473e-08,-9.622475835441071e-08,-1.793720296745704e-08,-2.7791769118041765e-09
550,177,48,922,1353,0.17092820267419717,0.32266949092260766,-1.4657675254319249e-08,-9.622475835441071e-08,-1.786605728997509e-08,-1.3042796122106698e-09
550,177,49,926,977,0.16366047979913045,0.318414638738437,-1.0549011414736955e-08,-9.52746568552163e-08,-8.008808792286128e-09,-8.180897719871511e-09
550,17B2,0,2740,365,0.16962432167248565,0.1682661067501624,-1.1795844008742803e-08,-3.3202272746677327e-08,-9.315783684797316e-09,-1.3161435874567382e-08
550,17B2,1,3052,222,0.16943647623241587,0.1682661067501624,-1.3518942975454473e-08,-3.3202272746677327e-08,-1.4212949664245097e-09,-1.1870440602782776e-08
550,17B2,2,3559,321,0.16646125832201164,0.16511291975390685,-1.0468263771006105e-08,-5.0830413714700476e-08,-1.1332235806035693e-09,-7.4484998816929045e-09
550,17B2,3,2849,240,0.17119068245036462,0.16511291975390685,-1.2619552970774468e-08,-5.0830413714700476e-08,-1.0688202205099831e-08,-7.728655948035386e-09
550,17B2,4,4086,266,0.16646125832201164,0.1682661067501624,-1.0468263771006105e-08,-3.3202272746677327e-08,-3.419869010768752e-08,-8.10800629453978e-09
550,17B2,5,4091,329,0.16943647623241587,0.1682661067501624,-1.3518942975454473e-08,-3.3202272746677327e-08,-3.350766153102045e-09,-9.101511644081695e-09
550,17B2,6,3454,344,0.17119068245036462,0.16390723088244208,-1.2619552970774468e-08,-3.392727238550212e-08,-2.329828474772275e-09,-1.080028035021674e-08
