Strain_1, Strain_2, Replicate, Time, CFU_strain_1, CFU_strain_2
177,0092a,10,54,2827970.8119561845,7720015.475767895
177,0092a,10,68,2827886.9706931505,7721226.447053309
177,0092a,11,0,762.0,490.0
177,0092a,11,6,5058.13319898792,3799.5759764856566
177,0092a,11,18,207011.22699604256,222346.14466272664
177,0092a,11,24,960107.3162296938,1458604.2630891984
177,0092a,11,30,2035265.3383160685,5167711.856386455
177,0092a,11,42,2323906.943661016,8244306.839060564
177,0092a,11,48,2312337.060538876,8318057.995645128
177,0092a,11,54,2308268.4051947473,8328677.848370167
177,0092a,11,68,2306662.8784440407,8329171.995933842
177,0092a,12,0,1181.0,417.0
177,0092a,12,6,8204.688299485331,3452.927917428367
177,0092a,12,18,353688.5590318637,229671.36591638165
177,0092a,12,24,1460691.5389499953,1563566.5962457526
177,0092a,12,30,2533352.6547385724,5262580.313869683
177,0092a,12,42,2670631.358861629,7788439.547677543
177,0092a,12,48,2657748.015344275,7838833.937677479
177,0092a,12,54,2654107.9460553867,7845471.58613362
177,0092a,12,68,2653039.335441794,7846829.735222558
177,0092a,13,0,658.0,522.0
177,0092a,13,6,4432.414418861949,3869.611475744122
177,0092a,13,18,188351.8073169926,207064.69407821808
177,0092a,13,24,916037.0034227297,1313675.2668976623
177,0092a,13,30,2097428.49890544,4784448.410803975
177,0092a,13,42,2552286.5392092145,8232773.733529708
177,0092a,13,48,2549756.7999993297,8340449.321018431
177,0092a,13,54,2547817.352389965,8357130.272061553
177,0092a,13,68,2546792.749713846,8358203.819739152
177,0092a,14,0,644.0,416.0
177,0092a,14,6,4480.590959506915,3396.3857888537764
177,0092a,14,18,202580.09715533874,219360.28176208696
177,0092a,14,24,992107.7710279203,1467456.6095207036
177,0092a,14,30,2169462.555775931,4891080.838422379
177,0092a,14,42,2536475.4683563677,7303634.261558015
177,0092a,14,48,2531854.562855416,7356999.7881314745
177,0092a,14,54,2529737.9533424117,7364800.245125614
177,0092a,14,68,2528947.9163221414,7366183.163337816
177,0092a,15,0,772.0,297.0
177,0092a,15,6,5311.142739970408,2519.8080371262013
177,0092a,15,18,232136.9057256629,176380.80088778588
177,0092a,15,24,1080766.9962083963,1252022.3242724482
177,0092a,15,30,2253148.104374657,4608208.400166157
177,0092a,15,42,2651286.897678519,7371609.60108803
177,0092a,15,48,2652990.4112641374,7436536.648599947
177,0092a,15,54,2652705.2291770913,7445924.55926906
177,0092a,15,68,2652470.2437681216,7447069.44351958
177,0092a,16,0,923.0,380.0
177,0092a,16,6,6011.499312532165,3267.3286119060576
177,0092a,16,18,236146.4087035628,234222.73434790538
177,0092a,16,24,1070894.9981780434,1640869.346388848
177,0092a,16,30,2295349.091253072,5466131.483309874
177,0092a,16,42,2820426.8747776444,7880132.025873419
177,0092a,16,48,2831273.5429229815,7922324.685015515
177,0092a,16,54,2833016.1753966003,7928053.891110342
177,0092a,16,68,2833210.5476180348,7928107.056984111
177,0092a,17,0,1063.0,438.0
177,0092a,17,6,7098.377803938619,3396.292972026932
177,0092a,17,18,288110.3834455113,198739.26499684207
177,0092a,17,24,1249854.0042624576,1309706.5795067423
177,0092a,17,30,2454674.091179695,4798106.0750310905
177,0092a,17,42,2852914.8369984063,8022942.936664478
177,0092a,17,48,2854938.922273476,8110192.656694354
177,0092a,17,54,2854662.7531454084,8122834.775277859
177,0092a,17,68,2854247.6074328497,8122870.074336167
177,0092a,18,0,934.0,393.0
177,0092a,18,6,6064.549620879826,3335.574498939479
177,0092a,18,18,237442.76109290944,233056.3764914565
177,0092a,18,24,1077127.0366029348,1615225.10895603
177,0092a,18,30,2237932.4346075803,5358050.897111176
177,0092a,18,42,2562958.873639905,7730365.9209652
177,0092a,18,48,2556110.253239806,7773332.0224459125
177,0092a,18,54,2553276.4120655153,7778939.130144228
177,0092a,18,68,2552191.6123518585,7779943.863268583
177,0092a,19,0,857.0,398.0
177,0092a,19,6,5574.376514464077,3422.130080956388
177,0092a,19,18,219736.20034526358,245286.00946863348
177,0092a,19,24,1021720.1044976363,1712484.4175289525
177,0092a,19,30,2305179.476418181,5614259.736093673
177,0092a,19,42,2947165.6468584295,7978655.485584593
177,0092a,19,48,2963443.417519539,8018268.743196583
177,0092a,19,54,2966135.6308516017,8023636.337486145
177,0092a,19,68,2966506.3854207518,8023638.634020601
177,0092a,20,0,865.0,325.0
177,0092a,20,6,5985.704808567332,2609.757484083563
177,0092a,20,18,264453.4431538142,164341.6522853478
177,0092a,20,24,1232794.7480240515,1136023.2113879807
177,0092a,20,30,2548886.407801914,4375860.04226412
177,0092a,20,42,2938245.2245716685,7416031.092235871
177,0092a,20,48,2933710.267310239,7492789.504259792
177,0092a,20,54,2931836.7095336234,7503665.329630556
177,0092a,20,68,2931138.6266323556,7504774.620341817
177,0092a,21,0,788.0,342.0
177,0092a,21,6,5527.359467904481,2846.9591754897892
177,0092a,21,18,249361.61941095983,190938.08826093667
177,0092a,21,24,1143656.0389803965,1300238.722290443
177,0092a,21,30,2282138.9214376663,4494863.651335472
177,0092a,21,42,2618064.572529327,7016666.628435211
177,0092a,21,48,2616886.0131180766,7081621.989397814
177,0092a,21,54,2615951.4906930206,7091580.841956808
177,0092a,21,68,2615603.7449885183,7093439.46597087
177,0092a,22,0,1178.0,309.0
177,0092a,22,6,8255.945032343227,2622.7490367924784
177,0092a,22,18,356554.5286390651,184227.5577798578
177,0092a,22,24,1398863.2125845586,1321592.4021036134
177,0092a,22,30,2222609.378651302,4904346.980139364
177,0092a,22,42,2109994.783531813,7699236.639881928
177,0092a,22,48,2075238.1105378347,7757357.284687386
177,0092a,22,54,2064974.1809467035,7764992.0354654305
177,0092a,22,68,2061394.5010959047,7766958.329735687
177,0092a,23,0,952.0,452.0
177,0092a,23,6,6675.121104634991,3972.6174437961563
177,0092a,23,18,295061.58238398586,294685.4607242365
177,0092a,23,24,1248927.0834265517,1975144.1986879339
177,0092a,23,30,2215706.1476293257,5613690.065419915
177,0092a,23,42,2421886.9932971587,7338180.218355379
177,0092a,23,48,2420141.5338385766,7365442.684175597
177,0092a,23,54,2419221.9311942062,7367832.767992412
177,0092a,23,68,2418981.611036587,7368522.702269765
177,0092a,24,0,718.0,473.0
177,0092a,24,6,4751.262586882307,3667.692605798047
177,0092a,24,18,196094.79231926025,214500.1792646037
177,0092a,24,24,966710.0898358957,1404964.3435075413
177,0092a,24,30,2334962.7110539926,4986682.8332333565
177,0092a,24,42,3005916.30138289,8029587.023835085
177,0092a,24,48,3016622.899362901,8106107.140135478
177,0092a,24,54,3017787.818458213,8116973.333742292
177,0092a,24,68,3017530.3314786656,8116889.803498911
177,0092a,25,0,1095.0,290.0
177,0092a,25,6,7275.408152788039,2493.67253332524
177,0092a,25,18,292304.8891392695,179921.60229748004
177,0092a,25,24,1260935.0347563124,1312869.7948220696
177,0092a,25,30,2465367.3595290445,4968388.4423019225
177,0092a,25,42,2869127.042764059,7863908.18207646
177,0092a,25,48,2873227.961714134,7921539.139301869
177,0092a,25,54,2873592.6308076303,7929205.726951579
177,0092a,25,68,2873512.3917757254,7929563.673924434
177,0092a,26,0,884.0,413.0
177,0092a,26,6,6116.845122741302,3371.7392522401933
177,0092a,26,18,269465.5317111672,217263.4604010771
177,0092a,26,24,1240350.4336368379,1441000.936985062
177,0092a,26,30,2512090.5725567117,4761536.572248544
177,0092a,26,42,2893092.180205836,7153016.787203326
177,0092a,26,48,2891468.1021671914,7209501.725980694
177,0092a,26,54,2890297.777026901,7217987.8907994265
177,0092a,26,68,2889831.617801917,7219402.508419418
177,0092a,27,0,711.0,436.0
177,0092a,27,6,4613.352490425155,3380.996721804114
177,0092a,27,18,182385.59819814644,198378.2290918125
177,0092a,27,24,868581.3348647396,1321170.8287452417
177,0092a,27,30,1972293.945557611,4915511.017125828
177,0092a,27,42,2299019.828864787,8198435.826453086
177,0092a,27,48,2281641.7945924527,8283016.165151007
177,0092a,27,54,2275087.9693070045,8295100.621510559
177,0092a,27,68,2272272.115493639,8295319.848433478
177,0092a,28,0,1242.0,381.0
177,0092a,28,6,8459.574787560472,2954.5920436927054
177,0092a,28,18,349058.23444485315,173886.95335859468
177,0092a,28,24,1416181.2537769466,1178763.6775425188
177,0092a,28,30,2525322.8518009237,4661926.927819037
177,0092a,28,42,2814553.7800938613,8230817.0081153475
177,0092a,28,48,2813253.871156347,8325439.778509271
177,0092a,28,54,2812438.91318816,8338300.719215748
177,0092a,28,68,2812010.602560189,8338279.04964966
177,0092a,29,0,1162.0,347.0
177,0092a,29,6,7819.782452530149,2944.155170559814
177,0092a,29,18,317959.93222093815,206269.73150341323
177,0092a,29,24,1320260.4212269767,1460210.0265833857
177,0092a,29,30,2446924.6058708867,5167791.660330137
177,0092a,29,42,2812669.5838960777,7793701.41817047
177,0092a,29,48,2818053.165421299,7842790.077959987
177,0092a,29,54,2818791.1883841846,7849451.540236317
177,0092a,29,68,2818792.4146800563,7849441.198573818
177,0092a,30,0,1060.0,369.0
177,0092a,30,6,6896.176761647044,3130.781809490866
177,0092a,30,18,268083.45568762487,219023.16893518716
177,0092a,30,24,1176894.1215065713,1536234.9858419467
177,0092a,30,30,2392237.524773344,5280149.847994137
177,0092a,30,42,2831443.077108581,7798207.885704175
177,0092a,30,48,2837011.04087333,7844151.740627525
177,0092a,30,54,2837667.9275592742,7850423.602056898
177,0092a,30,68,2837587.88004652,7850373.517567113
177,0092a,31,0,773.0,520.0
177,0092a,31,6,5269.329532193263,4174.984277706948
177,0092a,31,18,225617.257842171,259933.84284836426
177,0092a,31,24,1028754.2720216282,1681387.606926174
177,0092a,31,30,2041145.6729761297,5277047.325480297
177,0092a,31,42,2252151.2956831288,7567207.393157234
177,0092a,31,48,2240751.859595257,7614525.976044552
177,0092a,31,54,2236776.187930002,7620654.299955424
177,0092a,31,68,2235424.3032807866,7622207.607175556
177,0092a,32,0,723.0,335.0
177,0092a,32,6,4974.580602191944,2844.4135938453414
177,0092a,32,18,218684.9905984663,199349.14985344664
177,0092a,32,24,1042514.6640725868,1400354.2394866524
177,0092a,32,30,2272712.2875414407,4822700.586871561
177,0092a,32,42,2789982.563225999,7127308.953217841
177,0092a,32,48,2799919.290828491,7169221.598696794
177,0092a,32,54,2801420.597616806,7174900.715100414
177,0092a,32,68,2801525.5091958046,7174842.868090645
177,0092a,33,0,1186.0,548.0
177,0092a,33,6,8029.0852270367905,4062.4320272525556
177,0092a,33,18,331933.9376999463,217569.92072927603
177,0092a,33,24,1409145.17125068,1384360.2436385432
177,0092a,33,30,2677515.8218136323,5040722.5392323015
177,0092a,33,42,3108736.2783102314,8519869.11955975
177,0092a,33,48,3114444.7637607814,8616176.449671866
177,0092a,33,54,3115028.62265126,8629899.907931246
177,0092a,33,68,3114773.48556497,8629209.612923298
177,0092a,34,0,905.0,542.0
177,0092a,34,6,6224.584484678046,4597.81168929638
177,0092a,34,18,268816.3576056396,317620.7692916821
177,0092a,34,24,1200856.3722916201,2069958.6702382867
177,0092a,34,30,2401044.7670711777,5904014.551175772
177,0092a,34,42,2865791.356653097,7819982.158439821
177,0092a,34,48,2875749.5607147045,7852224.714711995
177,0092a,34,54,2877036.221524568,7855268.361020673
177,0092a,34,68,2877434.277174276,7856531.412386947
177,0092a,35,0,1023.0,339.0
177,0092a,35,6,6797.880667192572,2628.7169413246147
177,0092a,35,18,274172.9201252244,154272.93274611316
177,0092a,35,24,1197178.17731165,1037723.7250808565
177,0092a,35,30,2337237.9735906012,4155634.6130796107
177,0092a,35,42,2535688.9121185895,7822822.044084821
177,0092a,35,48,2509877.2079781555,7951717.702822519
177,0092a,35,54,2501567.6247841683,7972757.320682491
177,0092a,35,68,2498554.796945636,7975728.146532664
177,0092a,36,0,830.0,398.0
177,0092a,36,6,5622.43022279475,3187.0521613748806
177,0092a,36,18,239524.52142606987,198642.87808448146
177,0092a,36,24,1129875.6620417032,1332342.9192401615
177,0092a,36,30,2466774.7058168654,4687821.914054065
177,0092a,36,42,3024290.8850906193,7347743.417642286
177,0092a,36,48,3033457.5003643376,7408544.156133708
177,0092a,36,54,3034661.3208094584,7417094.6336426735
177,0092a,36,68,3034599.6998579996,7417115.65938449
177,0092a,37,0,1074.0,264.0
177,0092a,37,6,7384.156285938831,2239.95562110754
177,0092a,37,18,312700.2322844449,157390.54751363484
177,0092a,37,24,1296771.170033542,1142808.8424169938
177,0092a,37,30,2267362.3052928816,4512802.871523053
177,0092a,37,42,2309943.458562874,7605518.978968814
177,0092a,37,48,2284557.2417729376,7680922.544977577
177,0092a,37,54,2277258.0662077162,7691900.172970403
177,0092a,37,68,2274895.708654482,7694287.100408785
177,0092a,38,0,671.0,553.0
177,0092a,38,6,4707.4971279354895,4365.721112067177
177,0092a,38,18,213898.6874678466,262507.4163410284
177,0092a,38,24,1003606.6614673866,1664570.6926917685
177,0092a,38,30,2021536.4812172977,5151577.4458270725
177,0092a,38,42,2250501.5795298265,7385849.480805181
177,0092a,38,48,2241251.706060243,7433641.818272124
177,0092a,38,54,2238012.6856213403,7440040.887545176
177,0092a,38,68,2236955.9873444303,7441551.2224395545
177,0092a,39,0,918.0,457.0
177,0092a,39,6,6065.641176173241,3669.3889909730183
177,0092a,39,18,243251.57273883565,229332.11746271257
177,0092a,39,24,1076898.0512008166,1516194.37748254
177,0092a,39,30,2145451.8215139,5052252.296998877
177,0092a,39,42,2428840.627034321,7547005.868237078
177,0092a,39,48,2422875.1548479837,7599763.807004226
177,0092a,39,54,2420632.329715693,7607241.817872549
177,0092a,39,68,2419793.31104696,7608130.4573875265
177,0092a,40,0,686.0,301.0
177,0092a,40,6,4648.0095727444805,2457.8403946376416
177,0092a,40,18,200110.3153133776,160279.77792550548
177,0092a,40,24,979611.4032528579,1131961.6609588284
177,0092a,40,30,2219035.6136972317,4423154.885064245
177,0092a,40,42,2619025.3401915687,7428690.22275253
177,0092a,40,48,2610291.642568695,7499669.479023264
177,0092a,40,54,2606961.681895423,7509364.2822678415
177,0092a,40,68,2605669.530560843,7509916.17306437
177,0092a,41,0,1037.0,406.0
177,0092a,41,6,7209.535268997708,3446.9208114265753
177,0092a,41,18,314185.7970791166,239909.98001456476
177,0092a,41,24,1340722.963286782,1622120.548002767
177,0092a,41,30,2427132.141415986,5074605.777418574
177,0092a,41,42,2655594.9047322087,7097872.351954983
177,0092a,41,48,2651319.707224834,7135188.217089147
177,0092a,41,54,2649736.1111326036,7139439.073394453
177,0092a,41,68,2649348.9932660596,7140783.432718214
177,0092a,42,0,966.0,373.0
177,0092a,42,6,6379.958429466691,3105.3643414327134
177,0092a,42,18,256832.11851072958,209231.93493222183
177,0092a,42,24,1163200.9110762263,1447602.3689461297
177,0092a,42,30,2462838.435486962,5017802.931778881
177,0092a,42,42,3011289.742225078,7537063.468563332
177,0092a,42,48,3022342.3236833704,7585743.652065844
177,0092a,42,54,3024040.798230579,7592356.229943981
177,0092a,42,68,3024111.94334422,7591946.829381401
177,0092a,43,0,814.0,308.0
177,0092a,43,6,5599.771024587477,2536.546169624938
177,0092a,43,18,244069.78941316425,167827.06779865056
177,0092a,43,24,1128235.8089135499,1177960.5738912728
177,0092a,43,30,2361081.461787408,4441071.330462097
177,0092a,43,42,2855155.0724189156,7235422.845902904
177,0092a,43,48,2864274.368416333,7298273.777136742
177,0092a,43,54,2865574.5158557417,7306801.760732108
177,0092a,43,68,2865672.4701297153,7307231.239242743
177,0092a,44,0,674.0,404.0
177,0092a,44,6,4689.006886692759,3313.3157733423495
177,0092a,44,18,211263.391570859,215973.4442533935
177,0092a,44,24,1019098.2478349803,1447660.674045533
177,0092a,44,30,2166492.524640559,4751069.908585098
177,0092a,44,42,2492206.752036994,6930347.874605214
177,0092a,44,48,2486842.0043580383,6973322.938383364
177,0092a,44,54,2484659.7718972615,6979048.660665276
177,0092a,44,68,2483919.71506144,6980146.870759524
177,0092a,45,0,1014.0,373.0
177,0092a,45,6,6503.3778773759095,3207.2440362643383
177,0092a,45,18,248699.9162373292,230280.78516423417
177,0092a,45,24,1135653.8222372946,1625272.4535844335
177,0092a,45,30,2533197.147328409,5495241.13506517
177,0092a,45,42,3232438.2873448697,7964459.440353521
177,0092a,45,48,3250518.349220336,8006947.473023214
177,0092a,45,54,3253526.5340036657,8012621.181484166
177,0092a,45,68,3253831.062264984,8011972.978322882
177,0092a,46,0,593.0,413.0
177,0092a,46,6,3907.4547433381695,3202.729616143537
177,0092a,46,18,160623.15957615574,188268.62400200812
177,0092a,46,24,804271.311178053,1265884.8687409672
177,0092a,46,30,2008298.8525569886,4840218.50673194
177,0092a,46,42,2614113.7261526654,8236116.820298934
177,0092a,46,48,2622251.6279766774,8323046.721269535
177,0092a,46,54,2622745.0748664914,8334273.932921134
177,0092a,46,68,2622249.7943355995,8333212.724153528
177,0092a,47,0,650.0,503.0
177,0092a,47,6,4404.250783214808,4268.698048596108
177,0092a,47,18,189940.6613802531,295771.6371020656
177,0092a,47,24,934127.6530023066,1952655.61107897
177,0092a,47,30,2155488.5873881322,5729495.440731836
177,0092a,47,42,2715835.581507565,7697692.361184008
177,0092a,47,48,2728509.1417891774,7731315.122679939
177,0092a,47,54,2730304.0751336287,7734539.666722492
177,0092a,47,68,2730757.433374311,7735284.4736835435
177,0092a,48,0,833.0,290.0
177,0092a,48,6,5564.992273951186,2249.0888551363596
177,0092a,48,18,230716.52541669377,133050.49096363835
177,0092a,48,24,1082349.2894509607,928678.1946540866
177,0092a,48,30,2399385.2677771505,4090811.059630218
177,0092a,48,42,2994253.308150805,8170645.327701308
177,0092a,48,48,3005402.0383220124,8293907.165074623
177,0092a,48,54,3006850.3464885065,8310390.4616358625
